Customer_ID,Age,Monthly_Income,Credit_Score,City,Gender,Contract_Type,Satisfaction_Level,Tenure_Months,Monthly_Usage_GB,Avg_Session_Minutes,Support_Calls,Application_Date,Economic_Index,Promo_Code,Churned
118873,35,9645.0,766.2,Cairo,Male,Month-to-month,Medium,45.0,42.48,35.01,3.0,08/28/2024,104.27,,1
115278,,9039.58,711.5,Giza,Female,Month-to-month,Medium,21.0,52.45,56.52,3.0,Mar 16 2025,103.41,,1
133231, 40 ,3189.53,597.8,Aswan,Female,Month-to-month,High,6.0,41.34,41.33,4.0,2025-07-25,107.93,,0
113444,53,20215.02,819.3,Aswan,Male,Month-to-month,Medium,10.0,115.49,33.44,3.0,07/13/2024,104.99,,0
102815,39,,539.0,Cairo,Male,One year,HIGH,65.0,40.25,39.44,1.0,04/17/2026,104.13,,0
131255,,14019.02,608.5,Alexandria,Male,Month-to-month,High,70.0,20.98,47.95,5.0,2024-05-21,106.55,,0
111869,42,6704.69,684.5,Alexandria,Female,One year,Low,50.0,111.79,47.63,2.0,10/20/2024,100.72,,0
127368,36,5236.03,611.4,Cairo,Female,Month-to-month,Low,19.0,4.92,45.51,1.0,09/18/2025,106.25,,1
138480,30,16025.26,536.3,Cairo,Female,Month-to-month,Low,25.0,16.73,45.76,1.0,Mar 06 2026,103.31,,1
140014,31,17894.22,700.1,Cairo,Male,One year,High,47.0,79.04,56.01,0.0,2024-04-07,104.96,,0
100286,33,10828.61,560.4,Alexandria,Male,Month-to-month,High,42.0,5.36,48.29,3.0,2026-04-27,104.87,,0
100211,50,3440.01,648.4,Mansoura,Female,Two year,High,19.0,50.43,31.31,3.0,2025-04-25,106.2,,0
127888,,9463.55,674.0,Alexandria,Female,Month-to-month,Medium,31.0,20.32,36.61,2.0,Jun 07 2026,107.52,,0
115178, 36 ,9540.04,803.5,Cairo,Male,Two year,Medium,32.0,17.9,32.46,3.0,May 31 2026,105.72,,0
143541,35,29940.82,588.5,,Female,Month-to-month,Medium,23.0,56.67,53.27,5.0,Mar 22 2024,105.05,,0
147529,51,13054.87,666.8,Cairo,Male,Month-to-month,High,25.0,40.4,46.53,2.0,02/24/2025,103.48,,0
153714,54,24409.87,622.0,Giza,Female,Month-to-month, medium ,15.0,62.92,31.78,2.0,02/14/2026,103.29,,0
149442,40,16847.44,634.9,Alexandria,Female,Month-to-month,Medium,,108.5,35.21,1.0,Dec 31 2024,102.35,,0
105778,41,22530.27,,Cairo,Male,Two year,Medium,50.0,78.03,48.15,4.0,2024-12-18,101.72,,0
146101,48,6875.54,709.5,Giza,Female,One year,Low,48.0,70.15,34.0,1.0,10/06/2024,101.22,,0
157628,30,9483.81,756.3,Alexandria, male,Month-to-month,High,29.0,5.86,46.55,1.0,2024-04-04,106.04,,0
109442,22,7621.95,619.2,Alexandria,Female,Month-to-month,Low,4.0,20.46,71.23,2.0,Dec 08 2025,102.87,,0
118842,49,8138.22,663.1,,Male,Two year,Low,13.0,55.1,58.45,1.0,2025-05-19,107.38,,0
113450,39,26266.97,637.9,Cairo,Male,One year,High,72.0,17.47,38.32,6.0,2026-01-20,102.09,,0
134168,36,,687.2,Cairo,Female,Two year,High,33.0,111.33,38.18,2.0,2025-03-20,104.18,,0
136796,30,46325.4,735.5,Cairo,Male,Month-to-month,Medium,30.0,27.28,60.75,1.0,01/31/2024,104.79,,1
158380,49,15274.86,637.1,Cairo,Female,Month-to-month,High,24.0,58.28,39.91,4.0,12/08/2025,104.08,P20,0
114544,36,6532.24,704.2,Cairo,Male,One year,Low,11.0,14.65,49.39,4.0,02/04/2024,104.08,,0
146144,50,,688.7,Cairo,Female,One year,Medium,38.0,22.34,45.27,0.0,2025-05-21,107.2,,0
128151,40,8078.17,647.2,Cairo,Female,Month-to-month,Medium,72.0,151.57,68.69,2.0,,106.56,,0
144345,43,5989.61,668.3,Alexandria,Male,One year,High,70.0,44.73,30.84,1.0,2024-01-22,103.07,,1
141947,29,14019.73,623.7,Mansoura,Female,One year,Medium,11.0,106.66,44.98,1.0,11/07/2024,100.9,,0
157503,27,3975.57,579.4,Mansoura,Male,One year,Low,13.0,54.09,64.06,1.0,Oct 13 2025,104.63,P10,0
117738,41,22433.14,808.1,Giza,Male,One year,Medium,16.0,58.52,72.29,3.0,10/02/2025,105.22,,0
127818,74,8069.0,697.1,Alexandria,Male,Month-to-month,Low,36.0,90.49,48.06,3.0,Nov 22 2025,103.72,,0
130834,28,14307.24,713.8,,Female,Month-to-month,Low,7.0,13.5,50.59,0.0,2024-10-24,101.31,,0
153918,30,8630.81,779.9,Alexandria,Male,One year,Low,25.0,107.87,63.72,4.0,2026-06-09,106.13,,0
102518,unknown,26544.92,675.3,Mansoura,Female,Month-to-month,Low,72.0,20.83,63.37,5.0,2024-09-05,103.76,,0
149739,37,32597.56,587.1,Cairo,Female,Month-to-month,Medium,45.0,35.92,54.51,4.0,2025-02-28,104.45,,0
138057,31,6025.9,723.0,Giza,Female,Month-to-month,Medium,11.0,26.44,48.25,1.0,,105.19,,0
138014,21,10756.61,747.4,Mansoura,Male,One year,Low,22.0,102.67,27.42,4.0,2025-08-28,107.08,,0
124779,33,20965.15,685.7,Cairo,Female,One year,Medium,33.0,13.26,35.42,2.0,10/24/2025,104.46,,0
137251,29,15763.69,558.1,Giza,Male,Month-to-month,Medium,8.0,48.95,35.18,2.0,,103.78,,0
150562,50,13651.96,632.3,Cairo,Male,Month-to-month,High,27.0,37.99,53.46,3.0,Aug 19 2024,102.85,,0
146619,36,5970.47,501.1,Cairo ,Female,Month-to-month,High,11.0,18.51,79.77,1.0,08/26/2024,103.26,,1
157870,42,4623.38,528.5,Giza,Male,Month-to-month,Low,16.0,84.92,53.36,0.0,2024-04-21,104.6,,0
139180,41,,690.4,Cairo,Female,Month-to-month,Medium,11.0,110.75,45.67,1.0,Aug 08 2024,103.54,,0
107830,34,14505.01,707.0,Alexandria,Male,Month-to-month,High,17.0,41.81,39.94,3.0,2025-11-25,104.85,,0
150250,40,3069.14,524.2,Giza,Female,Month-to-month,High,40.0,20.85,26.96,2.0,Jan 22 2025,101.47,,0
126430,34,24450.47,547.0,Aswan,Female,Month-to-month,,62.0,28.24,44.88,1.0,2024-04-17,104.19,,0
100434,18,9126.89,558.6,Alexandria,Male,Month-to-month,Medium,,54.06,74.32,2.0,2024-05-31,105.86,,0
101315,46,42455.65,652.3,Cairo,Female,One year,High,33.0,45.4,49.63,1.0,Jan 02 2026,102.87,,0
135514,41,16062.31,755.1,Cairo ,Male,Two year,Low,58.0,26.2,64.34,3.0,2026-02-15,102.67,,0
105489,27,15714.2,623.2,Cairo,Male,Two year,High,15.0,56.41,40.42,2.0,09/15/2025,107.6,P10,0
114769,30,32536.27,843.1,Mansoura,Male ,Two year,High,22.0,39.59,49.58,3.0,2025-11-22,103.64,,0
111757,44,10123.78,673.2,CAIRO, female,Month-to-month,High,16.0,69.64,40.85,6.0,Feb 29 2024,105.34,,1
106066,43,16412.34,741.7,Giza,Male,Month-to-month,High,50.0,3.66,38.42,6.0,06/10/2025,106.45,,0
151744,41,2500.0,736.1,Mansoura,Male,Two year,High,13.0,55.0,27.37,4.0,2024-09-10,102.67,,0
152884,25,7131.82,681.5,Cairo,Female,Two year,,15.0,60.5,35.79,2.0,2025-02-09,105.42,,0
124038,51,8889.91,539.6,Cairo,Female,Month-to-month,Medium,31.0,16.46,39.41,3.0,02/21/2026,103.13,,0
120365,59,11045.43,541.3,Giza,Male,Month-to-month,High,60.0,36.98,33.4,2.0,2024-02-18,106.09,P10,0
115615,31,14857.47,620.4,CAIRO,Male,Month-to-month,HIGH,36.0,43.85,54.05,4.0,06/17/2025,107.01,,0
147807,30,11840.89,781.2,Cairo,Male,Month-to-month,Medium,14.0,36.08,72.36,4.0,2024-01-27,103.41,,0
143090,55,21249.89,654.1,Cairo,Female,One year,Medium,34.0,23.99,36.71,3.0,2026-04-28,,,0
137036,44,,650.6,Cairo,Female,Two year,Medium,32.0,37.97,35.49,2.0,2025-07-15,,,0
114889,28,3817.33,645.0,Cairo,Male,Month-to-month,High,40.0,63.65,44.76,0.0,2024-12-03,101.04,,0
135470,42,23533.26,598.2,Giza,Female,Month-to-month,High,65.0,27.71,34.4,2.0,2026-03-03,101.88,P20,0
118586,unknown,4457.83,718.6,Cairo,Male,One year,Medium,7.0,66.17,85.9,2.0,Jun 11 2025,108.15,,0
101697,33,17314.5,602.3,Mansoura,Male,Month-to-month,Medium,16.0,26.01,37.85,3.0,2025-08-09,108.44,P10,0
100145,29,28295.49,666.2,Cairo,Male,Two year,High,26.0,7.63,39.86,0.0,2025-08-28,105.97,,0
151202,60,7188.48,489.6,Cairo,Female,Month-to-month,Low,42.0,47.12,49.48,2.0,2025-06-10,106.67,,0
140891,,8194.61,706.0,Giza,Female,Month-to-month,High,14.0,17.41,43.8,1.0,2025-05-05,105.93,P20,0
146630,42,11395.13,687.4,Alexandria,Male,Two year,Medium,8.0,21.24,29.92,2.0,Jul 03 2024,104.8,P10,0
117397,48,7129.36,529.5,Aswan,Male,Month-to-month,Medium,11.0,60.96,49.47,2.0,2026-04-22,103.69,,0
117754,51,6226.53,634.0,Cairo,Male ,Month-to-month,Low,24.0,38.31,36.39,0.0,2024-02-06,104.76,,0
126022,42,6581.85,776.8,Mansoura,Male,Month-to-month,Medium,16.0,33.52,41.37,1.0,2024-04-20,105.11,,0
152503,29,29897.92,638.9,,Male,One year,High,12.0,48.26,60.37,1.0,2025-11-09,102.89,,0
109060,47,25069.693047239798,685.2,Alexandria,Female,Month-to-month,High,41.0,45.73,38.03,3.0,2026-06-06,106.13,,0
130416,46,19809.51,636.6,Giza,Male,One year,Medium,8.0,56.11,73.75,2.0,08/27/2024,102.62,,0
117691,48,,789.5,Giza,Male,Month-to-month,Medium,57.0,123.62,54.92,2.0,2024-10-06,103.85,,0
100843,60,5488.68,524.1,Cairo,Female,Two year,Low,40.0,74.71,53.71,0.0,2026-06-25,105.53,,0
111101,50,14793.48,651.6,Giza,Male,Month-to-month,Medium,16.0,44.48,33.93,4.0,2024-01-14,103.33,VIP,0
106166,46,18208.8,618.8,Cairo,Female,Month-to-month,Low,14.0,86.53,49.32,2.0,Apr 19 2025,105.86,,0
114218,38,16582.52,718.8,Aswan,Female,Month-to-month,Medium,37.0,43.19,52.74,3.0,03/23/2025,104.11,P10,0
156136,32,7461.71,711.0,Alexandria,,Month-to-month,Medium,62.0,48.92,51.76,4.0,11/06/2024,102.12,,0
119899,34,7971.01,611.1,Cairo,Male,Month-to-month, low ,35.0,47.94,48.42,1.0,2026-02-20,103.14,,0
104173,40,4190.85,728.6,Aswan,Female,One year,Medium,62.0,134.06,47.6,1.0,Mar 07 2026,103.32,,0
120905,53,25947.23,512.1,,Male,Month-to-month,High,16.0,,58.73,3.0,12/19/2025,103.62,P10,0
101091,32,,549.0,Cairo ,Male ,Month-to-month,Medium,15.0,30.88,63.72,3.0,01/04/2024,102.22,,0
123415,50,,563.8,Mansoura,Female,Two year,Low,58.0,126.95,44.32,3.0,2024-02-12,104.66,,0
144501,40,8399.9,648.6,Cairo,Male,Two year,High,20.0,34.07,47.05,2.0,2025-02-05,102.41,,0
115619,55,27968.76,563.7,Aswan,Male,Two year,High,29.0,28.39,75.47,2.0,Oct 04 2025,105.74,,0
159448,,17562.21,850.0,Cairo,Female,Two year,Medium,2.0,53.9,39.4,2.0,2024-06-26,,,0
105752,43,12428.99,609.7,Cairo,Male,Month-to-month,Medium,28.0,33.91,31.06,2.0,06/09/2025,108.3,,0
152356,23,12357.1,670.7,Giza,Female,Month-to-month,Medium,21.0,54.29,39.45,5.0,Jan 29 2026,101.95,,0
104286,59,5923.32,680.6,Alexandria,Female,Month-to-month,Medium,63.0,52.01,30.95,1.0,2024-12-05,101.34,,0
109888,56,11589.94,597.0,Giza,Female,Two year,Medium,,22.04,53.28,0.0,2025-04-01,105.16,,0
101484,43,5287.27,549.4,Mansoura,Male,Month-to-month,HIGH,38.0,12.56,60.61,3.0,Sep 14 2025,106.95,,0
124793,30,5072.02,677.7,Giza,Male,Month-to-month,Low,6.0,50.1,48.19,1.0,07/26/2025,109.39,,0
155674,unknown,15000.0,561.6,Aswan,Female,Month-to-month,Medium,58.0,62.52,8.51,2.0,02/21/2026,102.84,,1
126657,47,3489.73,486.0,Cairo,Female,Month-to-month,Medium,72.0,42.83,46.29,3.0,2024-09-07,102.62,,0
105762,46,3695.88,670.3,Cairo,Female,Month-to-month,Medium,18.0,30.22,44.01,2.0,Jan 08 2024,102.71,VIP,0
138277,51,8406.41,568.8,Giza,Female,One year,Medium,72.0,34.77,60.95,3.0,2024-12-19,100.83,VIP,0
127343,41,3140.01,597.9,Giza,Male,Month-to-month,High,16.0,76.78,30.3,1.0,Dec 30 2025,103.47,,0
155504,50,10452.02,688.9,Aswan,Female,Month-to-month,Low,27.0,81.23,50.95,1.0,2024-09-13,101.44,,0
117689,43,17738.95,639.9,Giza,Male,Month-to-month,Low,26.0,32.8,59.76,3.0,2026-01-03,104.24,,0
142826,40,9077.26,630.7,Giza,Male,Month-to-month,High,13.0,63.28,55.73,1.0,2024-03-17,105.0,,0
151560,18,7469.36,698.6,Cairo,Male,Two year,High,2.0,21.24,48.79,4.0,2025-07-16,108.01,,0
148040,28,63066.13,660.3,Cairo,Female,Month-to-month,Medium,19.0,37.37,33.23,3.0,10/31/2024,102.3,,0
124415,39,8364.98,519.8,Cairo,Male,Month-to-month,Low,64.0,181.81,52.57,1.0,2025-12-17,102.51,,0
137080,56,39253.19,623.3,Cairo,Male,Month-to-month,Medium,9.0,29.05,39.57,1.0,2024-12-21,101.24,,0
122385,43,5794.48,533.6,Cairo,Female,One year,Medium,48.0,65.28,57.29,3.0,2025-04-12,105.01,,0
121611,45,16209.78,576.9,Cairo,Female,Month-to-month,,21.0,137.68,47.29,5.0,07/06/2025,107.46,,0
159181,34,3559.36,616.0,Cairo,Male,Two year,High,12.0,60.16,30.59,0.0,2025-06-05,106.93,,0
117438,34,25560.94,809.3,Cairo,Male,Month-to-month,High,29.0,108.72,67.51,2.0,2026-04-07,103.9,,0
114814,50,20854.66,449.3,Aswan,Male,One year,Medium,36.0,12.63,52.75,3.0,2024-02-01,104.16,P20,0
100963,27,14206.74,705.8,Alexandria,Male,Two year,Medium,45.0,69.32,45.69,3.0,06/06/2026,106.11,,1
112061,46,13984.74,689.9,Giza,Female,Month-to-month,Low,71.0,55.54,44.25,4.0,2026-03-22,102.44,,1
104730,35,32505.51,676.2,Mansoura,Female,Month-to-month,Medium,29.0,101.44,41.88,2.0,Mar 19 2026,103.73,,0
150546, 19 ,19872.64,755.5,Alexandria,Female,Month-to-month,High,26.0,17.5,31.51,1.0,2024-08-08,104.92,,0
120238,,21837.62,710.0,Cairo,Female,Month-to-month,Low,21.0,63.0,46.38,2.0,2024-11-03,100.84,,0
147864,49,6271.93,630.0,Giza,Male,One year,Medium,36.0,64.13,47.45,5.0,2024-09-28,101.52,,0
114019,33,10115.31,728.2,Giza,Female,Two year,High,52.0,55.04,57.95,2.0,2026-01-12,103.35,,0
115950,,9410.43,631.4,Cairo,Male,One year,High,3.0,44.92,38.57,1.0,2026-02-28,101.51,VIP,0
103395,46,14071.66,680.6,Giza,Male,,,44.0,58.38,26.49,3.0,2024-02-28,104.71,,0
104991,20,5528.43,774.6,Mansoura,Male,Month-to-month,High,11.0,165.48,39.13,1.0,Sep 18 2024,103.01,,0
119266,46,21009.57,695.6,Giza,Female,Month-to-month,,9.0,111.91,21.72,0.0,2024-01-13,103.34,P20,0
130929,33,49237.97,619.6,Alexandria,Male,One year,Medium,62.0,13.57,58.81,1.0,2024-03-19,104.85,,0
111864,50,14604.48,688.2,Mansoura,Female,Month-to-month,Medium,48.0,108.8,73.41,2.0,2024-09-18,100.8,,0
144939,39,20886.41,695.4,,Male,One year,Low,43.0,144.94,63.46,0.0,2024-01-30,103.77,,0
100174,24,17936.02,716.0,Mansoura,Female,Month-to-month,Low,44.0,127.76,40.12,1.0,2024-06-03,105.82,,0
110647,unknown,14184.24,553.4,Cairo,Female,One year,Medium,10.0,34.59,78.57,5.0,2025-02-26,103.88,VIP,0
115263,,19347.81,520.1,Alexandria,Female,One year,Low,45.0,111.58,43.52,2.0,2024-12-23,101.82,,0
146794,24,32456.09,634.7,Alexandria,Male,Month-to-month,High,26.0,87.88,77.83,8.0,2026-06-15,107.87,,0
139911,45,9527.55,692.6,Giza,Female,Month-to-month,Medium,43.0,20.71,79.65,3.0,Jul 19 2025,107.6,,0
113372,57,38741.56,690.5,Cairo,Male,One year,Medium,22.0,22.71,47.31,3.0,10/25/2025,104.09,,0
116876,33,6464.94,536.8,Giza,Female,Month-to-month,Low,72.0,42.1,44.94,4.0,02/20/2025,,,1
111401,27,46624.4,683.3,Giza,Male,Month-to-month,Medium,30.0,59.74,60.03,1.0,2025-10-18,105.66,,1
139681,42,22315.72,603.0,Cairo,Male,One year,LOW,6.0,57.73,47.14,5.0,2026-01-21,103.17,,0
129732,42,15886.07,708.7,Cairo,Female,Month-to-month,Medium,16.0,105.61,49.83,2.0,2024-02-28,105.1,,0
153945,30,6575.9,544.6,Cairo,Male,One year,Low,40.0,64.31,54.5,1.0,2024-05-06,104.97,,0
108633,30,12033.72,756.3,Cairo,Female,Two year,Medium,5.0,34.01,54.27,0.0,2026-01-04,102.15,,0
138144,62,16354.58,733.7,Cairo,Female,Month-to-month,High,41.0,29.05,67.17,3.0,2026-07-17,106.38,,0
125261,47,7888.93,557.8,Mansoura,Female,Month-to-month,Medium,34.0,50.17,54.82,3.0,2025-12-19,102.64,,0
111672,49,41143.08,679.4,Mansoura,Female,One year,Medium,44.0,58.8,76.42,3.0,2024-05-03,106.35,,0
144582,47,12766.75,684.6,Giza,Female,Two year,Medium,38.0,68.92,68.15,1.0,01/17/2026,103.09,,0
151754,22,11224.5,715.0,Cairo,Female,Month-to-month,Medium,16.0,55.39,48.71,0.0,2024-12-18,100.71,,0
128692,68,7573.14,789.5,Mansoura,Female,Month-to-month,Low,6.0,47.99,48.69,3.0,2024-07-08,106.33,,0
122459,23,14181.24,637.3,Cairo,Female,Month-to-month,Medium,39.0,,48.35,3.0,09/05/2024,104.39,,0
138481,39,15817.4,675.0,Giza,Female,One year,Low,29.0,111.43,47.17,3.0,2025-01-10,101.75,,0
118955,49,7392.43,601.5,Cairo,Male,Two year,Low,72.0,44.13,42.66,4.0,2026-07-06,106.1,,0
132675,45,5791.19,670.1,Mansoura,Male,One year,Medium,37.0,105.42,39.24,4.0,2026-01-13,102.69,,0
133426,38,12681.67,731.6,Cairo,Female,ONE YEAR,Medium,15.0,89.15,37.15,4.0,2025-09-26,106.97,,0
154689,20,16052.84,797.4,Alexandria,Female,Month-to-month,Medium,24.0,77.32,52.21,0.0,2025-08-12,106.59,,0
120274,46,7743.86,701.6,Cairo,Male,Two year,Medium,12.0,15.2,59.41,3.0,2025-05-03,107.66,,0
152445,39,23906.37,601.4,Cairo,Female,Month-to-month,Medium,34.0,88.77,39.07,3.0,2026-05-17,104.99,P10,0
131566,44,7647.68,661.7,Alexandria,Male,Month-to-month,Medium,19.0,62.86,,4.0,Aug 14 2025,107.15,,0
111360,18,19181.1,660.5,Cairo,Male,Month-to-month,High,64.0,21.31,33.07,1.0,2024-11-28,99.81,,0
115389,39,11480.42,805.5,Alexandria,Female,Month-to-month,Medium,28.0,19.33,45.46,0.0,12/29/2025,103.95,VIP,0
104773,35,22673.13,687.1,Giza,Female,Month-to-month,Medium,19.0,12.86,56.05,4.0,09/25/2024,102.82,,1
149525,30,7715.49,662.6,Giza,Female,Month-to-month,Medium,18.0,44.67,37.86,0.0,2025-09-26,106.83,,0
112416,18,8973.18,622.7,Mansoura,Female,One year,Low,18.0,82.33,24.05,1.0,2025-07-27,107.2,,0
153838,18,23842.85,505.7,Giza, female,One year,Medium,10.0,86.59,26.49,3.0,03/06/2024,104.41,,0
116972,45,22158.98,580.6,Giza,Female,Month-to-month,Medium,12.0,53.26,34.37,1.0,2026-01-30,103.48,,1
123504,24,20817.89,645.0,Cairo,Male,Month-to-month,Medium,32.0,38.14,50.32,0.0,2025-11-01,105.77,,0
138514,56,9212.84,722.2,Alexandria,Male,Two year,Medium,,14.86,46.36,2.0,Aug 09 2024,103.27,,0
151965,32,40643.64,538.6,Mansoura,Male,One year,High,6.0,22.56,46.44,3.0,2025-11-27,102.98,,0
141340,21,15262.49,678.7,Giza,Female,One year,High,12.0,114.04,43.37,6.0,03/24/2024,106.39,,0
105429,51,,681.9,Giza,Male,Month-to-month,Medium,16.0,173.56,50.65,0.0,12/27/2024,99.22,,0
154825,38,12082.41,681.9,Giza,Male,Month-to-month,High,12.0,38.84,36.23,1.0,2026-03-04,102.71,,0
139408,62,19658.55,608.0,Cairo,Male,Month-to-month,Medium,2.0,30.6,43.02,3.0,2025-05-04,107.34,,0
127761,36,7084.14,,,Male,Month-to-month,Low,22.0,33.29,57.8,1.0,Oct 19 2024,102.38,,0
109909,24,14886.94,614.6,Giza,Male,Two year,Medium,72.0,100.17,38.15,2.0,2026-04-10,103.98,P10,0
104529,31,9821.37,527.9,Cairo,Female,Month-to-month,Medium,20.0,12.0,51.08,2.0,01/02/2026,103.8,,0
121064,57,2500.0,663.2,Alexandria,Male,Month-to-month,Low,24.0,35.26,34.58,2.0,2024-10-06,102.0,,0
130303,40,28403.8,700.5,Giza,Female,Month-to-month,Low,22.0,11.71,58.66,1.0,May 29 2026,106.57,,0
112839,32,24209.07,692.1,Cairo,Male,One year,High,26.0,27.17,33.19,2.0,2024-03-08,104.6,,0
121987,unknown,8615.15,658.8,Giza,Male,One year,High,21.0,8.54,49.68,1.0,not_available,103.01,P20,0
105477,28,13243.61,641.9,Giza,Male,Month-to-month,Medium,6.0,42.58,42.1,2.0,2024-08-24,102.68,,1
115819,39,4391.26,705.2,Giza,Male,Month-to-month,Low,22.0,31.29,31.0,2.0,2025-03-29,106.16,,1
156896,42,31900.84,581.5,Mansoura,Male,One year,Low,28.0,119.73,39.17,3.0,,101.82,,0
137672,18,4703.71,679.9,Mansoura,,Month-to-month,Medium,22.0,19.82,49.27,5.0,07/13/2024,104.88,P20,0
115599,37,21326.59,622.1,Cairo,Female,Two year,Medium,19.0,19.45,40.43,0.0,07/02/2024,106.33,,0
115720,50,11871.68,712.7,Giza,Female,Two year,Low,36.0,62.91,51.55,0.0,2025-05-13,104.7,,0
156335,40,15547.26,795.6,Alexandria,Male,Month-to-month,Medium,27.0,101.63,38.68,4.0,,105.72,,0
101604,,30854.61,509.8,Cairo,Female,Month-to-month,Low,34.0,98.11,48.16,3.0,01/10/2026,103.3,,0
153672,unknown,13811.08,578.1,Cairo,Female,Month-to-month,Low,59.0,4.64,32.5,1.0,11/30/2025,102.89,,0
109655,66,8781.99,538.9,Aswan,Female,Month-to-month,Low,28.0,37.99,62.53,2.0,2024-07-13,104.69,VIP,0
126622,50,3527.2,705.7, alexandria,Male,Month-to-month,Medium,29.0,24.09,41.71,,2024-02-14,106.01,,0
110181,33,11460.02,670.0,Cairo,Male,Month-to-month,High,57.0,55.51,66.26,1.0,2024-06-17,103.93,,0
129243,39,15420.42,602.1,Cairo,Female,One year,Low,60.0,12.3,44.14,1.0,2024-01-02,102.52,,0
123382,47,5275.78,736.0,Cairo,Male,Month-to-month,High,20.0,45.54,48.58,4.0,2025-07-24,108.26,,0
110573,35,12751.55,711.5,Cairo,Male,Month-to-month,Low,72.0,13.65,54.9,5.0,08/19/2024,102.68,,0
121325,43,10873.05,661.4,Cairo,Male,One year,Medium,24.0,64.41,,3.0,Apr 16 2026,104.34,,0
106943,32,6206.11,773.9,Mansoura,Male,,High,,13.36,38.47,0.0,2025-01-31,101.76,,0
125883,20,22533.98,610.8,Cairo, female,Month-to-month,Medium,72.0,68.67,43.43,3.0,2025-12-21,102.7,,0
142015,38,11777.52,710.6,Cairo,Female,Two year,Medium,44.0,12.87,52.23,2.0,2025-09-18,106.12,,0
140039,31,11835.7,758.8,Giza,Male,Two year,,8.0,55.31,57.57,2.0,06/19/2024,105.66,,0
126610,53,5472.14,709.0,Alexandria, male,One year,Medium,41.0,52.27,44.42,0.0,Jan 11 2026,103.87,,0
154461,50,42628.05,656.6,Aswan,Male,One year,Medium,72.0,60.94,42.65,3.0,2024-01-18,103.8,P20,0
128742,25,18899.08,591.6,Cairo,Female,Month-to-month,High,31.0,72.04,81.76,4.0,2026-01-13,102.85,,1
108043,48,,621.9,Cairo,Female,Month-to-month,High,19.0,,51.16,1.0,2026-02-01,103.08,,0
138338,43,6434.13,556.0,Mansoura,Female,Month-to-month,Low,59.0,128.08,57.57,3.0,Sep 23 2025,106.04,,0
103736,34,23340.1,666.8,Cairo,Female,One year,Medium,37.0,77.82,,1.0,Mar 28 2026,102.39,,0
109808,50,57546.01,595.2,Giza,Male,One year,Medium,14.0,32.02,29.75,1.0,2026-01-08,102.43,,0
108908,18,10031.0,632.9,Cairo,Female,Month-to-month,Low,39.0,57.79,49.49,2.0,08/27/2025,107.57,,0
102111,44,7903.84,612.4,Cairo,Male,Month-to-month,Medium,48.0,66.44,29.51,4.0,2025-04-18,104.01,,0
116367,,13215.45,801.3,Cairo,Male,MONTH-TO-MONTH,Medium,58.0,29.17,46.24,1.0,2024-03-03,104.51,,0
139255,26,7106.67,562.1,Giza,Male,Month-to-month,Medium,6.0,27.81,41.06,3.0,Jun 27 2025,107.23,,0
134374,42,20070.42,653.3,Giza,Female,Two year,High,23.0,85.14,40.31,0.0,05/20/2026,106.13,,0
117238,32,9194.84,632.4,Cairo,Male,Month-to-month,Medium,11.0,46.78,48.77,3.0,May 27 2024,105.71,,0
156133,32,43132.11,551.2,Cairo,Male,Two year,Low,18.0,7.61,40.02,1.0,09/24/2024,102.32,,0
149434,42,13447.85,716.4,Cairo,Male,Month-to-month,Medium,19.0,46.53,27.53,0.0,03/24/2026,102.06,,0
127973,42,16554.5,574.6,,Female,Month-to-month,Medium,32.0,39.67,41.09,1.0,2026-04-14,,,1
127309,39,11248.28,707.0,Alexandria,Male,Month-to-month,High,4.0,99.83,54.0,2.0,2025-01-31,103.85,,0
140211,55,35622.67,751.6,Giza,Female,Month-to-month,High,24.0,57.9,48.29,2.0,2024-10-30,,,0
110649,40,24873.2,549.5,Cairo,Male,Month-to-month,Medium,45.0,12.2,61.44,1.0,Jan 25 2024,103.92,,0
116602,25,11713.37,663.6,Aswan,Male,Month-to-month,Low,6.0,40.33,20.62,4.0,06/18/2026,106.06,,0
137562,32,12617.45,689.4,Mansoura,Male,Month-to-month,Medium,14.0,103.9,39.47,2.0,Sep 18 2025,106.86,P20,0
153895,31,9799.18,735.5,Alexandria,FEMALE,Month-to-month,Medium,44.0,118.27,36.91,4.0,03/08/2024,105.52,,0
133434,32,10339.61,706.1,Mansoura,Male,Month-to-month,High,29.0,43.01,52.88,1.0,05/17/2026,105.61,,0
151835,55,5959.39,598.4,Alexandria,Male,Month-to-month,Medium,30.0,31.51,41.15,3.0,2025-01-05,101.1,,0
150083,38,64481.35,619.8,Giza,Female,One year,Medium,20.0,76.94,40.97,2.0,12/03/2025,102.16,,0
141932,30,4394.87,759.9,Giza, female,Month-to-month,Medium,35.0,102.49,40.1,4.0,2024-06-23,103.64,,0
110545,36,19277.14,626.8,Cairo,Female,Month-to-month,Medium,58.0,106.93,41.6,3.0,2024-05-20,105.76,,0
149555,35,9820.77,609.4,Alexandria,Female,One year,High,33.0,53.32,37.08,0.0,2024-06-24,104.93,,0
159642,18,12578.8,560.9,Alexandria,Female ,Month-to-month,,30.0,12.52,38.9,3.0,2025-06-16,108.64,,0
158762,42,10204.71,730.6,Cairo,Male,Month-to-month,Low,23.0,94.33,54.04,1.0,Apr 28 2025,105.54,,0
